SMILES,pIC50,source
O=S1(=O)C=2C(CN1C(C)(C)C)=CC(OC)=C(C(NC=3N=C(C=CC3)C=4N(C(C)C)N=NN4)=O)C2,6.0,CAS
O=S1(=O)C=2C(CCN1C(C)(C)C)=CC(F)=C(C(NC=3N=C(C=CC3)C=4N(C(C)C)N=NN4)=O)C2,7.25964,CAS
O=S1(=O)C=2C(=CC(OC)=C(C(NC=3N=C(C=CC3)C=4N(C(C)C)N=NN4)=O)C2)CCN1C(C)(C)C,8.25964,CAS
O=S1(=O)C=2C(=CC(F)=C(C(NC=3N=C(C=CC3)C=4N([C@@H](CO)C)N=NN4)=O)C2)CN1C,7.25964,CAS
O=S1(=O)C=2C(CN1C(C)C)=CC(F)=C(C(NC=3N=C(C=CC3)C=4N([C@@H](CO)C)N=NN4)=O)C2,7.25964,CAS
O=S1(=O)C=2C(CN1C(C)(C)C)=CC(F)=C(C(NC=3N=C(C=CC3)C=4N([C@@H](CO)C)N=NN4)=O)C2,7.25964,CAS
O=S1(=O)C=2C(CN1CCOC)=CC(F)=C(C(NC=3N=C(C=CC3)C=4N([C@@H](CO)C)N=NN4)=O)C2,9.0,CAS
O=S1(=O)C=2C(=CC(OC)=C(C(NC=3N=C(C=CC3)C=4N([C@@H](CO)C)N=NN4)=O)C2)CN1C,9.0,CAS
O=S1(=O)C=2C(CN1C(C)C)=CC(OC)=C(C(NC=3N=C(C=CC3)C=4N([C@@H](CO)C)N=NN4)=O)C2,9.0,CAS
O=S1(=O)C=2C(CN1C(C)(C)C)=CC(OC)=C(C(NC=3N=C(C=CC3)C=4N([C@@H](CO)C)N=NN4)=O)C2,8.25964,CAS
O=S1(=O)C=2C(CN1CCOC)=CC(OC)=C(C(NC=3N=C(C=CC3)C=4N([C@@H](CO)C)N=NN4)=O)C2,9.0,CAS
O=C1N(C2CN(C2)C3=CC(OCC)=C(Cl)C=N3)C=4C(N1)=CC=CC4,6.0,CAS
C(C)(C)N1C(C=2N=C(NC(=O)C3=CC(=CC=N3)C4=CN(N=C4)C5CC5)C=CC2)=NN=N1,7.25964,CAS
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(N=C4)C5CC5)C=CC2,7.25964,CAS
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(F)C=N3)C4=CN(N=C4)C5CC5)C=CC2,7.25964,CAS
C(NC=1N=C(C=CC1)C=2N(C(C)C)N=NN2)(=O)C=3C=C(C(=CN3)N4CCCC4)C5=CN(N=C5)C6CC6,7.25964,CAS
C(NC=1N=C(C=CC1)C=2N(C(C)C)N=NN2)(=O)C=3C=C(C(=CN3)N4CCCCC4)C5=CN(N=C5)C6CC6,7.25964,CAS
C(NC=1N=C(C=CC1)C=2N(C(C)C)N=NN2)(=O)C=3C=C(C(=CN3)N4CCOCC4)C5=CN(N=C5)C6CC6,8.25964,CAS
C(NC=1N=C(C=CC1)C=2N(C(C)C)N=NN2)(=O)C=3C=C(C(=CN3)N4CCN(C)CC4)C5=CN(N=C5)C6CC6,8.25964,CAS
C(C)(C)N1C(=NN=N1)C2=NC(NC(=O)C3=CC(=C(F)C=N3)C4=CN(N=C4)C5CC5)=CS2,7.25964,CAS
C(NC=1N=C(SC1)C=2N(C(C)C)N=NN2)(=O)C=3C=C(C(=CN3)N4CCCC4)C5=CN(N=C5)C6CC6,8.25964,CAS
C(NC=1N=C(SC1)C=2N(C(C)C)N=NN2)(=O)C=3C=C(C(=CN3)N4CCOCC4)C5=CN(N=C5)C6CC6,8.25964,CAS
C(NC=1N=C(SC1)C=2N(C(C)C)N=NN2)(=O)C=3C=C(C(=CN3)N4CCCCC4)C5=CN(N=C5)C6CC6,7.25964,CAS
C(NC=1N=C(SC1)C=2N(C(C)C)N=NN2)(=O)C=3C=C(C(=CN3)N4CCN(C)CC4)C5=CN(N=C5)C6CC6,8.25964,CAS
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(N=C4)C5CC5)C=CC2,8.25964,CAS
C(F)(F)(F)C=1C(=CC(C(NC=2N=C(C=CC2)C=3N(C(C)C)N=NN3)=O)=NC1)C4=CN(N=C4)C5CC5,7.25964,CAS
C(F)(F)(F)C=1C(=CC(C(NC=2N=C(SC2)C=3N(C(C)C)N=NN3)=O)=NC1)C4=CN(N=C4)C5CC5,7.25964,CAS
C(F)(F)(F)C=1C(=CC(C(NC=2N=C(C=CC2)C=3N([C@@H](CO)C)N=NN3)=O)=NC1)C4=CN(N=C4)C5CC5,8.25964,CAS
C(C)(C)C=1N(N=NN1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(N=C4)C5CC5)C=CC2,7.25964,CAS
C(F)(F)C=1C(=CC(C(NC=2N=C(C=CC2)C=3N(C(C)C)N=NN3)=O)=NC1)C4=CN(N=C4)C5CC5,8.25964,CAS
C(F)(F)C=1C(=CC(C(NC=2N=C(SC2)C=3N(C(C)C)N=NN3)=O)=NC1)C4=CN(N=C4)C5CC5,8.25964,CAS
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(C(C)(C)C)N=C4)C=CC2,8.25964,CAS
C(C)(C)C=1N(N=NN1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(C(C)(C)C)N=C4)C=CC2,7.25964,CAS
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(C(C)(C)C)N=C4)C=CC2,8.25964,CAS
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(C(C)C)C=N4)C=CC2,7.25964,CAS
C(C)(C)C=1N(N=NN1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(C(C)C)C=N4)C=CC2,6.0,CAS
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(C(C)C)C=N4)C=CC2,8.25964,CAS
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(C(C)C)N=C4)C=CC2,8.25964,CAS
C(C)(C)C=1N(N=NN1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(C(C)C)N=C4)C=CC2,8.25964,CAS
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(C(C)C)N=C4)C=CC2,8.25964,CAS
C(F)(F)C=1C(=CC(C(NC=2N=C(C=CC2)C=3N([C@@H](CO)C)N=NN3)=O)=NC1)C4=CN(N=C4)C5CC5,8.25964,CAS
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(C(F)(F)F)N=C4)C=CC2,7.25964,CAS
C(C)(C)C=1N(N=NN1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(C(F)(F)F)N=C4)C=CC2,6.0,CAS
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CN(C(F)(F)F)N=C4)C=CC2,8.25964,CAS
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=NN(C(C)C)C=C4)C=CC2,7.25964,CAS
C(C)(C)C=1N(N=NN1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=NN(C(C)C)C=C4)C=CC2,6.0,CAS
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=NN(C(C)C)C=C4)C=CC2,8.25964,CAS
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CC=CC=N4)C=CC2,7.25964,CAS
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C=4C=CC=NC4)C=CC2,8.25964,CAS
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C=4C=CN=CC4)C=CC2,7.25964,CAS
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C=4SC(C)=NC4)C=CC2,8.25964,CAS
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C=4N=C(C)SC4)C=CC2,7.25964,CAS
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C=4C=CC=NC4)C=CC2,8.25964,CAS
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C=4SC(=NC4)C5CC5)C=CC2,8.25964,CAS
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C=4SC(=NC4)C5CC5)C=CC2,8.25964,CAS
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C=4SC(=CC4)C5CC5)C=CC2,7.25964,CAS
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C=4SC(=CC4)C5CC5)C=CC2,8.25964,CAS
CC=1C(=CC(C(NC=2N=C(C=CC2)C=3N(C(C)C)N=NN3)=O)=C(F)C1)C4=CN(N=C4)C5CC5,8.25964,CAS
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)C4=CN(N=C4)C5CC5)C=CC2,8.25964,CAS
CC=1C(=CC(C(NC=2N=C(C=CC2)N3C(C(C)C)=NN=N3)=O)=C(F)C1)C4=CN(N=C4)C5CC5,8.25964,CAS
CC=1C(=CC(C(NC=2N=C(C=CC2)C=3N(C(C)C)N=NN3)=O)=C(F)C1)C4=CN(C(C)C)N=C4,8.25964,CAS
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)C4=CN(C(C)C)N=C4)C=CC2,8.25964,CAS
CC=1C(=CC(C(NC=2N=C(C=CC2)N3C(C(C)C)=NN=N3)=O)=C(F)C1)C4=CN(C(C)C)N=C4,8.25964,CAS
CC=1C(C2=CN(C(C)(C)C)N=C2)=CC(C(NC=3N=C(C=CC3)C=4N(C(C)C)N=NN4)=O)=C(F)C1,8.25964,CAS
CC=1C(C2=CN(C(C)(C)C)N=C2)=CC(C(NC=3N=C(C=CC3)N4C(C(C)C)=NN=N4)=O)=C(F)C1,8.25964,CAS
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)C4=CN(C(C)(C)C)N=C4)C=CC2,8.25964,CAS
CC=1C(C2=CN(C(F)(F)F)N=C2)=CC(C(NC=3N=C(C=CC3)C=4N(C(C)C)N=NN4)=O)=C(F)C1,7.25964,CAS
CC=1C(C2=CN(C(F)(F)F)N=C2)=CC(C(NC=3N=C(C=CC3)N4C(C(C)C)=NN=N4)=O)=C(F)C1,6.25964,CAS
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)C4=CN(C(F)(F)F)N=C4)C=CC2,8.25964,CAS
CC=1C(=CC(C(NC=2N=C(C=CC2)C=3N(C(C)C)N=NN3)=O)=C(F)C1)C4=NN(C(C)C)C=C4,7.25964,CAS
CC=1C(=CC(C(NC=2N=C(C=CC2)N3C(C(C)C)=NN=N3)=O)=C(F)C1)C4=NN(C(C)C)C=C4,6.0,CAS
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)C4=NN(C(C)C)C=C4)C=CC2,7.25964,CAS
CC=1C(=CC(C(NC=2N=C(C=CC2)C=3N(C(C)C)N=NN3)=O)=C(F)C1)C4=CN(C(C)C)C=N4,7.25964,CAS
CC=1C(=CC(C(NC=2N=C(C=CC2)N3C(C(C)C)=NN=N3)=O)=C(F)C1)C4=CN(C(C)C)C=N4,6.0,CAS
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)C4=CN(C(C)C)C=N4)C=CC2,7.25964,CAS
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)C4=CC=CC=N4)C=CC2,6.25964,CAS
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)C=4C=CC=NC4)C=CC2,8.25964,CAS
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)C=4C=CN=CC4)C=CC2,7.25964,CAS
C(C)(C)N1C(C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)C4=CN=C(C)S4)C=CC2)=NN=N1,7.25964,CAS
C(C)(C)N1C(C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)C4=CSC(C)=N4)C=CC2)=NN=N1,6.25964,CAS
CC=1C(=CC(C(NC=2N=C(C=CC2)C=3N(C(C)C)N=NN3)=O)=C(F)C1)C=4SC(=CC4)C5CC5,7.25964,CAS
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)C=4SC(=CC4)C5CC5)C=CC2,8.25964,CAS
CC=1C(=CC(C(NC=2N=C(C=CC2)C=3N(C(C)C)N=NN3)=O)=C(F)C1)C=4C=C(ON4)C5CC5,7.25964,CAS
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C=4C=C(ON4)C5CC5)C=CC2,7.25964,CAS
CC=1C(=CC(C(NC=2N=C(C=CC2)C=3N(C(C)C)N=NN3)=O)=C(OC)C1)C4=CN(C)N=C4,8.25964,CAS
CC=1C(=CC(C(NC=2N=C(C=CC2)N3C(C(C)C)=NN=N3)=O)=C(OC)C1)C4=CN(C)N=C4,8.25964,CAS
CC=1C(=CC(C(NC=2N=C(C=CC2)C=3N(C(C)C)N=NN3)=O)=C(OC)C1)C4=CN(N=C4)C5CC5,9.0,CAS
CC=1C(=CC(C(NC=2N=C(C=CC2)N3C(C(C)C)=NN=N3)=O)=C(OC)C1)C4=CN(N=C4)C5CC5,9.0,CAS
CC=1C(C2=CN(N=C2)C3CC3)=CC(C(NC=4N=C(C=CC4)C=5N([C@@H](CO)C)N=NN5)=O)=C(OC)C1,9.0,CAS
CC=1C(=CC(C(NC=2N=C(C=CC2)C=3N(C(C)C)N=NN3)=O)=C(OC)C1)C4=NN(C(C)C)C=C4,8.25964,CAS
CC=1C(=CC(C(NC=2N=C(C=CC2)N3C(C(C)C)=NN=N3)=O)=C(OC)C1)C4=NN(C(C)C)C=C4,7.25964,CAS
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3OC)C4=NN(C(C)C)C=C4)C=CC2,9.0,CAS
N(C(=O)C1=CC(=C(C)C=C1F)C2=CN(N=C2)C3CC3)C4=NC(C=5N(N=NN5)[C@H]6CCOC6)=CC=C4,8.25964,CAS
N(C(=O)C1=CC(=C(C)C=C1F)C2=CN(N=C2)C3CC3)C4=NC(C=5N(N=NN5)[C@@H]6CCOC6)=CC=C4,8.25964,CAS
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)C4=CC(=NO4)C5CC5)C=CC2,7.25964,CAS
N(C(=O)C1=CC(=C(OC(C)C)C=N1)N2C=C(N=C2)C3CC3)C4=C5C(C=6N(CCO5)C=NN6)=CC=C4,8.23657,CAS
C(C)(C)N1C(=NN=C1)C=2N=C(NC(=O)C=3C(=O)NC=CC3)C=CC2,13.0,CAS
N(C(=O)C1=C(OC)N=CC=C1)C2=NC(C=3N(C=NN3)C4CCC4)=CC=C2,13.0,CAS
[C@@H](C(C)C)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC=C3)C=CC2,13.0,CAS
C(C)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC(Br)=C3)C=CC2,13.0,CAS
[C@@H](C(F)(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC=C3)C=CC2,8.1549,CAS
[C@H](C(F)(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC=C3)C=CC2,12.0,CAS
[C@@H](C(F)(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC(Br)=C3)C=CC2,13.0,CAS
C(C(F)(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC(Br)=C3)C=CC2,13.0,CAS
[C@H](C(F)(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC(Br)=C3)C=CC2,13.0,CAS
[C@@H](C(F)(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC(C)=C3)C=CC2,8.52288,CAS
[C@@H](C(F)(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC(F)=C3)C=CC2,8.1549,CAS
[C@@H](C(F)(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC(Cl)=C3)C=CC2,13.0,CAS
C(C(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC=C3)C=CC2,13.0,CAS
[C@@H](C(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC=C3)C=CC2,13.0,CAS
[C@H](C(F)F)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=C(OC)N=CC=C3)C=CC2,13.0,CAS
C(F)(F)(F)C1(CC1)N2C(=NN=C2)C=3N=C(NC(=O)C4=C(OC)N=CC=C4)C=CC3,13.0,CAS
C(F)(F)(F)C1(CC1)N2C(=NN=C2)C=3N=C(NC(=O)C4=C(OC)N=CC(F)=C4)C=CC3,13.0,CAS
FC1(F)C(CC1)N2C(=NN=C2)C=3N=C(NC(=O)C4=C(OC)N=CC=C4)C=CC3,13.0,CAS
FC1(F)[C@@H](CC1)N2C(=NN=C2)C=3N=C(NC(=O)C4=C(OC)N=CC=C4)C=CC3,13.0,CAS
FC1(F)[C@H](CC1)N2C(=NN=C2)C=3N=C(NC(=O)C4=C(OC)N=CC=C4)C=CC3,13.0,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC(C(O)=O)=CC=C5,8.284,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC=C(C(C(O)=O)(C)C)C=C5,8.3279,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)N5CCC(C(O)=O)CC5,8.21042,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=C(F)C(C(O)=O)=CC=C5,8.36653,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC(C(O)=O)=C(F)C=C5,8.3098,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC(C(O)=O)=CC(F)=C5,8.17393,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC(C(O)=O)=CC=C5F,9.52288,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=C(OC)C=CC(C(O)=O)=C5,7.97062,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC(C(O)=O)=C(C)C=C5,8.25181,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC(C(O)=O)=CC=C5C,8.22915,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC(C(O)=O)=CC(C#N)=C5,8.79588,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=C(C#N)C=CC(C(O)=O)=C5,7.80688,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C6=CC(C(O)=O)=CC=C6,8.27572,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)N5CC(C(O)=O)CCC5,7.95078,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC=C(C(O)=O)C=C5,8.26761,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=C(C(O)=O)C=CC=C5,6.79588,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=C(F)C=C(C(O)=O)C=C5,8.23657,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=C(CO)C=C(C(O)=O)C=C5,8.29243,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=C(CO)C=CC(C(O)=O)=C5,8.27572,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC(C(O)=O)=C(Cl)C=C5,8.30103,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=C(CC)SC(C(O)=O)=C5,8.16749,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C=5C=C(C(O)=O)C=NC5,8.29243,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC(C(O)=O)=C(O)C=C5,8.1549,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=C(C(O)=O)C=C(Cl)C=C5,7.46344,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC(C(O)=O)=C(OC)C=C5N,8.05061,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC(F)=C(C(O)=O)C=C5,8.48149,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=C(C)C(C(O)=O)=CC(N)=C5,7.90658,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=C(O)C=C(C(O)=O)C=C5,8.18046,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C6=CC=C(C(O)=O)C=C6,8.36653,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC(Cl)=C(C(O)=O)C=C5,8.3279,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC(C)=C(C(O)=O)C=C5,7.84466,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=C(C)C=C(C(O)=O)C=C5,8.24413,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC(OC)=C(C(O)=O)C=C5,8.25181,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=C(OC)C=C(C(O)=O)C=C5,8.08619,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC(S(C)(=O)=O)=C(C(O)=O)C=C5,8.55284,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC(F)=C(C(O)=O)C(F)=C5,8.33724,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC(C(O)=O)=C(F)C=C5C,8.33724,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC(C(O)=O)=C(OC)C(C)=C5,8.284,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC=C(C(OC)=O)C=C5,7.82681,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C=5C=C6C(=CC5)C(=O)OC6,8.49485,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC(CO)=C(C(O)=O)C=C5,8.20761,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC=C(CC(O)=O)C=C5,8.36653,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC=C(C(C(O)=O)C)C=C5,8.4437,CAS
C(O)(=O)C1(CC1)C2=CC=C(C=C2)C=3C=C4C(=CC3)CN(C4=O)C=5N=C(C=CC5)C=6N(C(C)C)C=NN6,8.73755,CAS
C(O)(=O)C1(CC1)C2=CC=C(C=C2)C=3C=C4C(=CC3)CN(C4=O)C=5N=C(C=CC5)C=6N(C=NN6)C7CC7,8.60206,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC=C(OCC(O)=O)C=C5,8.3098,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC=C(CCC(O)=O)C=C5,8.35655,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC=C(C=C5)C=6NN=NN6,8.10237,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C6=CC=C(C=C6)C=7NN=NN7,8.25806,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C6=CC(C(O)=O)=CC=C6F,7.90658,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=C(C)C(C(O)=O)=CC=C5,8.16115,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=C(O)C(C(O)=O)=CC=C5,8.46852,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC(C(O)=O)=C(OC)C=C5,8.3098,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=C(F)C(C(O)=O)=CC(F)=C5,8.3279,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC(C(O)=O)=CC(F)=C5C,8.3098,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C5=CC(C(OC)=O)=CC=C5F,8.18243,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C6=CC(C(OC)=O)=CC=C6F,8.48413,CAS
